Canonical ID,Seed Key,Title,Material Type,Category Key,Quantity,Unit,Condition,Source Type,Is Free,Price NIS,Owner Email,Owner Public Name,Owner Kind,Owner City,Pickup Allowed,Delivery Allowed,Description Draft,Suggested Uses,Tags,Aliases,Source File,Source Row,Source Audit ID,Original Price Raw,Pricing Resolution,Pricing Basis,Condition Basis,Availability Source,Source Note,Image Status,Source Image Ref,Extracted Image Files,Image Mapped From Source,Image Gap,Image Hosting Required,Canonicalization Confidence,Canonical Data Ready,Owner Assignment Basis
MAT-168,mat-168,سكة كاملة,Linear Rail / Slider,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,170,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Linear Rail / Slider listing prepared from documented graduation-project hardware data. Source note: 15₪ GT2 belt 10₪ GT2 bearing 40₪ linear guides ×4 30₪ linear bearing ×3 80₪ smooth rods ×2 --> الطول 50,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,component.xlsx,33,MAT-168,170,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,15₪ GT2 belt 10₪ GT2 bearing 40₪ linear guides ×4 30₪ linear bearing ×3 80₪ smooth rods ×2 --> الطول 50,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image27.jpg,materials/MAT-168_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-169,mat-169,3D-Printed Stepper Motor Mount,Stepper Motor Mount,motors-mechanical,1,piece,GOOD,WORKSHOP_SURPLUS,False,20,user60@impactloop.demo,مركز الحرف الخضراء لإعادة الاستخدام,ORGANIZATION,جنين,True,True,Reusable Stepper Motor Mount listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,3d لتثبيت stepper motor,component.xlsx,34,MAT-169,20,SOURCE_PRICE_WITH_DEMO_QUANTITY,Source has 20 NIS price but missing quantity; singular mount set to quantity 1.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.png,materials/MAT-169_01.png,True,False,True,MEDIUM,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-171,mat-171,4x4 Matrix Keypad,Keypad,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Keypad listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,components.xlsx,2,MAT-171,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image22.png,materials/MAT-171_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-173,mat-173,1-Channel Relay Module,Relay Module,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Relay Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",relay|electronics,,components.xlsx,4,MAT-173,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.png,materials/MAT-173_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-174,mat-174,2-Channel Relay,Relay Module,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Relay Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",relay|electronics,,components.xlsx,5,MAT-174,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image14.png,materials/MAT-174_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-175,mat-175,Fan,Fan,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Fan listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,components.xlsx,6,MAT-175,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image9.png,materials/MAT-175_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-176,mat-176,heatsink,Heatsink,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,20,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Heatsink listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,components.xlsx,7,MAT-176,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.png,materials/MAT-176_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-177,mat-177,Thermoelectric Cooler Peltier TEC1,Peltier Cooler,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,25,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Peltier Cooler listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,components.xlsx,8,MAT-177,25,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image18.png,materials/MAT-177_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-178,mat-178,Dual H-Bridge,H-Bridge Motor Driver,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable H-Bridge Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,components.xlsx,9,MAT-178,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image12.png,materials/MAT-178_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-179,mat-179,ESP32,ESP32,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,40,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable ESP32 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",esp32|microcontroller,,components.xlsx,10,MAT-179,40,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.png,materials/MAT-179_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-181,mat-181,NEMA17 Stepper Motor,Stepper Motor,motors-mechanical,4,pieces,GOOD,WORKSHOP_SURPLUS,False,40,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Stepper Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,components.xlsx,12,MAT-181,40,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image4.png,materials/MAT-181_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-182,mat-182,IR Sensor Module,IR Sensor,electronics-components,5,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable IR Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,components.xlsx,13,MAT-182,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image15.png,materials/MAT-182_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-183,mat-183,DS18B20 Waterproof Temperature Sensor(new),DS18B20 Temperature Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,25,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable DS18B20 Temperature Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,components.xlsx,14,MAT-183,25,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image21.png,materials/MAT-183_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-184,mat-184,Pump For Water,Pump,motors-mechanical,1,pieces,GOOD,WORKSHOP_SURPLUS,False,20,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Pump listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,components.xlsx,15,MAT-184,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.png,materials/MAT-184_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-185,mat-185,"power supply (KS-100-12), input 176–264V AC, output 12V DC 8.3A",Power Supply,power-batteries,1,pieces,GOOD,WORKSHOP_SURPLUS,False,45,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Power Supply listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",power-supply|power,,components.xlsx,16,MAT-185,45,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image11.png,materials/MAT-185_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-187,mat-187,8 Pin Connector,Connector,electronics-components,6,pieces,GOOD,WORKSHOP_SURPLUS,False,6,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Connector listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",connector|wiring,,components.xlsx,18,MAT-187,6,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image13.png,materials/MAT-187_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-188,mat-188,5 Pin Connector,Connector,electronics-components,6,pieces,GOOD,WORKSHOP_SURPLUS,False,4,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Connector listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",connector|wiring,,components.xlsx,19,MAT-188,4,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image20.png,materials/MAT-188_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-189,mat-189,Arduino Cable long,USB/Data Cable,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable USB/Data Cable listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",cable|wiring,,components.xlsx,20,MAT-189,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image3.png,materials/MAT-189_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-190,mat-190,3D-Printer Milling Assembly + DC Motor,Milling Assembly,motors-mechanical,1,set,GOOD,WORKSHOP_SURPLUS,False,95,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable Milling Assembly listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,3D Printer Milling Machine with DC Motor,components.xlsx,21,MAT-190,70+25 DC Motor=95,PARSED_COMPOSITE_TOTAL,Source explicitly gives 70 + 25 DC motor = 95 NIS.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image16.png,materials/MAT-190_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-191,mat-191,3D-Printer Linear Actuator + 360° Servo,Linear Actuator Assembly,motors-mechanical,1,set,GOOD,WORKSHOP_SURPLUS,False,60,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,False,Reusable Linear Actuator Assembly listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,3D Printer Linear Actuator With Servo 360,components.xlsx,22,MAT-191,30+30 servo =60,PARSED_COMPOSITE_TOTAL,Source explicitly gives 30 + 30 servo = 60 NIS.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.jpg,materials/MAT-191_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-192,mat-192,3D Printer Powder Dispenser,3D-Printed Part,plastics-acrylic,2,pieces,GOOD,WORKSHOP_SURPLUS,False,50,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,components.xlsx,23,MAT-192,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image23.jpg,materials/MAT-192_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-193,mat-193,3D Printer Cup Dispenser,3D-Printed Part,plastics-acrylic,1,pieces,GOOD,WORKSHOP_SURPLUS,False,100,user18@impactloop.demo,مبادرة خطوة نحو الدائرية,ORGANIZATION,الخليل,True,True,Reusable 3D-Printed Part listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Custom mechanisms, dispensing prototypes, fixtures, and maker projects.",3d-print|prototype,,components.xlsx,24,MAT-193,100,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.jpg,materials/MAT-193_01.jpg,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-194,mat-194,Raspberry Pi + Heatsink + Flash + SD Card for Raspberry Pi + Cable,Heatsink,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,450,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Heatsink listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,hardware.xlsx,2,MAT-194,450,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image3.png,materials/MAT-194_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-195,mat-195,Raspberry pi Camera version 2 (8MP),Camera Module,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,140,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Camera Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",electronics_components,,hardware.xlsx,3,MAT-195,140,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image12.png,materials/MAT-195_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-196,mat-196,Ultrasonic,Ultrasonic Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Ultrasonic Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,hardware.xlsx,4,MAT-196,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image9.png,materials/MAT-196_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-197,mat-197,Arduino Mega +USB cabel for Arduino,Arduino Mega 2560,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,60,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Arduino Mega 2560 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",arduino|microcontroller,,hardware.xlsx,5,MAT-197,60,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image21.png,materials/MAT-197_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-198,mat-198,Joystick 5 Pin,Joystick Module,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Joystick Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,hardware.xlsx,6,MAT-198,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.png,materials/MAT-198_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-199,mat-199,MQ2,MQ-2 Gas Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable MQ-2 Gas Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,hardware.xlsx,7,MAT-199,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.png,materials/MAT-199_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-200,mat-200,Micro servo MG90,Servo Motor,motors-mechanical,3,pieces,GOOD,WORKSHOP_SURPLUS,False,10,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Servo Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics|servo,,hardware.xlsx,8,MAT-200,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image17.png,materials/MAT-200_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-201,mat-201,Micro Servo MG996R,Servo Motor,motors-mechanical,5,pieces,GOOD,WORKSHOP_SURPLUS,False,30,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Servo Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics|servo,,hardware.xlsx,9,MAT-201,30,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image20.png,materials/MAT-201_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-202,mat-202,MPU6050,MPU6050 IMU Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable MPU6050 IMU Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,hardware.xlsx,10,MAT-202,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.png,materials/MAT-202_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-203,mat-203,LDR sensor,LDR Light Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable LDR Light Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,hardware.xlsx,11,MAT-203,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.png,materials/MAT-203_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-204,mat-204,ESP32,ESP32,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,40,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable ESP32 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",esp32|microcontroller,,hardware.xlsx,12,MAT-204,40,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image15.png,materials/MAT-204_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-205,mat-205,H bridge,H-Bridge Motor Driver,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,15,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable H-Bridge Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,hardware.xlsx,13,MAT-205,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image13.png,materials/MAT-205_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-206,mat-206,Temperature and Humidity Sensor,Temperature/Humidity Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,20,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Temperature/Humidity Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,hardware.xlsx,14,MAT-206,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image16.png,materials/MAT-206_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-207,mat-207,Buzzer module,Buzzer Module,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,8,user37@impactloop.demo,جمعية إعادة التدوير الخيرية - نابلس,ORGANIZATION,نابلس,True,True,Reusable Buzzer Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,hardware.xlsx,15,MAT-207,8,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image4.png,materials/MAT-207_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
